	MSZoning	Street	Alley	LotShape	LandContour	Utilities	LotConfig	LandSlope	Neighborhood	Condition1	Condition2	BldgType	HouseStyle	RoofStyle	RoofMatl	Exterior1st	Exterior2nd	MasVnrType	Foundation	BsmtExposure	BsmtFinType1	BsmtFinType2	Heating	CentralAir	Electrical	Functional	GarageType	GarageFinish	PavedDrive	PoolQC	Fence	MiscFeature	SaleType	SaleCondition	ExterQual	ExterCond	BsmtQual	BsmtCond	HeatingQC	KitchenQual	FireplaceQu	GarageQual	GarageCond	Id	MSSubClass	LotFrontage	LotArea	OverallQual	OverallCond	YearBuilt	YearRemodAdd	MasVnrArea	BsmtFinSF1	BsmtFinSF2	BsmtUnfSF	TotalBsmtSF	LowQualFinSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenAbvGr	TotRmsAbvGrd	Fireplaces	GarageYrBlt	GarageCars	GarageArea	WoodDeckSF	OpenPorchSF	EnclosedPorch	3SsnPorch	ScreenPorch	PoolArea	MiscVal	MoSold	YrSold	SalePrice	TotSqFt
409	1	1	2	3	3	0	4	0	21	2	2	0	5	1	0	12	13	3	2	3	2	5	1	1	4	6	1	0	2	3	4	4	6	5	4	3	5	3	5	5	4	3	3	410	60	85.0	10800	8	5	2007	2008	100.0	789	0	245	1034	0	2078	1	0	2	1	3	1	8	1	2008.0	3	836	0	102	0	0	0	0	0	4	2008	12.73596533201339	2078
410	3	1	2	3	3	0	4	0	7	2	2	0	2	1	0	2	2	2	1	3	5	5	1	1	0	4	1	2	2	3	4	4	0	0	3	2	3	2	3	3	0	3	3	411	20	68.0	9571	5	3	1958	1958	0.0	0	0	1276	1276	0	1276	0	0	1	0	3	1	5	0	1958.0	1	350	0	0	0	0	0	0	0	6	2009	11.002099841204238	1276
411	3	1	2	3	0	0	4	0	8	2	2	1	2	3	0	13	14	2	1	2	4	5	1	0	4	6	1	0	2	3	4	4	8	4	3	3	3	3	3	3	0	3	3	412	190	100.0	34650	5	5	1955	1955	0.0	1056	0	0	1056	0	1056	1	0	1	0	3	1	5	0	1955.0	2	572	264	0	0	0	0	0	0	1	2006	11.884489021402711	1056
412	1	1	2	1	3	0	4	0	21	2	2	0	2	1	0	8	8	3	2	0	2	5	1	1	4	6	1	0	2	3	4	4	6	5	5	3	5	3	5	4	4	3	3	413	20	0.0	4403	7	5	2009	2009	432.0	578	0	892	1470	0	1478	1	0	2	1	2	1	7	1	2009.0	2	484	0	144	0	0	0	0	0	6	2010	12.310432660854417	1478
413	4	1	0	3	3	0	4	0	17	0	2	0	2	1	0	14	15	2	1	3	5	5	1	1	0	6	5	2	2	3	4	4	8	4	3	3	3	3	4	3	4	3	3	414	30	56.0	8960	5	6	1927	1950	0.0	0	0	1008	1008	0	1028	0	0	1	0	2	1	5	1	1927.0	2	360	0	0	130	0	0	0	0	3	2010	11.652687407345388	1028
414	3	1	2	1	3	0	1	0	20	2	2	0	5	1	0	12	13	2	2	3	1	2	1	1	4	6	1	2	2	3	4	4	8	4	4	3	4	3	5	4	3	3	3	415	60	59.0	11228	7	5	1993	1993	0.0	50	531	499	1080	0	2097	0	1	2	1	3	1	9	1	1993.0	3	678	196	187	0	0	0	0	0	12	2008	12.337100907936577	2097
415	3	1	2	0	3	0	4	0	8	2	2	0	2	1	0	12	13	2	2	0	2	5	1	1	4	6	1	0	2	3	4	4	6	5	4	3	4	3	5	4	0	3	3	416	20	73.0	8899	7	5	2007	2007	0.0	24	0	1316	1340	0	1340	0	0	2	0	3	1	6	0	2007.0	2	396	100	30	0	0	0	0	0	8	2007	12.106992367829498	1340
416	3	1	2	3	3	0	4	0	19	2	2	0	5	3	0	6	6	1	1	3	0	5	1	1	4	6	1	0	2	3	4	4	8	4	3	3	3	3	3	3	3	3	3	417	60	74.0	7844	6	7	1978	1978	203.0	209	0	463	672	0	1400	0	0	1	1	3	1	6	1	1978.0	2	440	0	0	0	0	0	0	0	3	2006	11.915051671812877	1400
417	3	1	2	0	3	0	4	0	6	1	2	0	5	3	0	13	12	2	0	3	1	5	2	0	0	6	5	2	0	3	4	4	8	4	3	3	4	3	3	3	4	3	3	418	70	86.0	22420	6	6	1918	1950	0.0	1128	0	242	1370	0	2624	1	0	2	1	4	1	10	1	1918.0	3	864	0	0	0	0	0	0	0	11	2007	12.384218830913648	2624
418	3	1	2	3	3	0	4	0	7	2	2	0	0	1	0	8	8	2	0	3	0	5	1	0	1	6	5	2	1	3	4	4	8	1	3	3	3	3	2	3	0	3	3	419	50	60.0	8160	5	6	1940	1950	0.0	312	0	444	756	0	1134	1	0	1	1	3	1	7	0	1940.0	1	240	0	0	0	0	0	0	0	4	2007	11.744037185933616	1134
419	3	1	2	3	3	0	4	0	12	2	2	0	2	1	0	12	13	2	1	3	1	5	1	1	4	6	1	2	2	3	4	4	8	4	3	3	3	3	5	3	2	3	3	420	20	65.0	8450	5	6	1968	1968	0.0	775	0	281	1056	0	1056	1	0	1	0	3	1	6	1	1968.0	1	304	0	85	184	0	0	0	0	7	2010	11.863582336583399	1056
420	4	1	2	3	3	0	4	0	11	2	2	2	6	1	0	12	13	1	2	1	2	5	1	1	4	6	1	0	2	3	4	4	8	2	3	4	4	4	5	3	0	3	3	421	90	78.0	7060	7	5	1997	1998	200.0	1309	0	35	1344	0	1344	2	0	2	0	2	2	8	0	1997.0	4	784	0	0	0	0	0	0	0	11	2008	12.237086699059343	1344
421	3	1	2	0	3	0	2	0	14	2	2	0	2	1	0	5	5	3	1	3	0	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	4	4	3	3	3	422	20	0.0	16635	6	7	1977	2000	126.0	1246	0	356	1602	0	1602	0	1	2	0	3	1	8	1	1977.0	2	529	240	0	0	0	0	0	0	6	2009	12.2783933071098	1602
422	3	1	2	3	1	0	4	1	11	0	2	0	2	3	0	6	6	2	1	3	5	5	1	1	0	6	1	1	0	3	4	4	8	4	3	3	3	3	5	3	0	3	3	423	20	100.0	21750	5	5	1954	1954	0.0	0	0	988	988	0	988	0	0	1	0	2	1	4	0	1954.0	2	520	0	0	0	0	0	0	0	2	2008	11.635143097694478	988
423	3	1	2	3	3	0	4	0	15	2	2	0	5	1	0	12	13	1	2	3	2	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	4	4	3	3	3	424	60	80.0	9200	8	5	1998	1998	473.0	986	0	484	1470	0	2630	1	0	2	1	4	1	8	1	1998.0	3	696	0	66	0	0	0	0	0	6	2008	12.66032791780777	2630
424	3	1	2	3	3	0	4	0	12	2	2	0	2	1	0	13	14	1	1	3	3	5	1	1	0	6	1	1	2	3	4	4	8	4	3	3	4	3	4	3	4	3	3	425	20	72.0	9000	6	5	1956	1956	74.0	616	0	580	1196	0	1196	1	0	1	0	2	1	6	1	1956.0	1	297	0	44	0	0	0	0	0	5	2008	11.842229212112828	1196
425	4	1	0	3	1	0	4	0	17	2	2	0	5	1	0	6	6	2	1	3	5	5	1	1	4	6	5	2	1	3	4	4	8	4	3	4	3	3	4	3	4	3	3	426	60	60.0	3378	7	8	1946	1992	0.0	0	0	651	651	0	1389	0	0	1	1	3	1	6	2	1947.0	1	240	0	0	126	0	0	0	0	9	2009	11.813030057420567	1389
426	3	1	2	3	2	0	4	1	20	2	2	0	7	1	0	13	14	1	2	1	2	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	4	4	3	3	3	427	80	0.0	12800	7	5	1989	1989	145.0	1518	0	0	1518	0	1644	1	1	2	0	2	1	5	1	1989.0	2	569	80	0	0	0	396	0	0	8	2009	12.524526376648708	1644
427	3	1	2	0	3	0	4	0	12	2	2	0	2	3	0	8	8	2	1	3	4	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	3	3	5	3	0	3	3	428	20	77.0	8593	4	6	1957	1957	0.0	288	0	619	907	0	907	0	0	1	0	3	1	5	0	1964.0	1	352	0	0	0	0	0	0	0	7	2008	11.59917655301345	907
428	3	1	2	3	3	0	4	0	5	2	2	0	2	1	0	12	13	1	2	3	2	5	1	1	4	6	1	1	2	3	4	4	6	5	4	3	4	3	5	4	0	3	3	429	20	64.0	6762	7	5	2007	2007	108.0	664	0	544	1208	0	1208	1	0	2	0	2	1	6	0	2007.0	2	628	105	54	0	0	0	0	0	9	2007	12.182804018590819	1208
429	3	1	2	0	3	0	0	0	23	2	2	0	2	1	0	6	6	2	1	2	2	5	1	1	4	6	1	2	2	3	4	4	8	4	3	3	4	3	3	4	3	3	3	430	20	130.0	11457	6	5	1988	1988	0.0	1005	0	387	1392	0	1412	1	0	2	0	3	1	6	1	1988.0	2	576	0	0	169	0	0	0	0	3	2009	12.072541252905651	1412
430	4	1	2	3	3	0	4	0	2	2	2	3	5	1	0	6	6	1	1	3	0	5	1	1	4	6	5	2	2	3	4	4	0	0	3	3	3	3	3	3	0	3	3	431	160	21.0	1680	6	5	1971	1971	232.0	387	0	96	483	0	987	0	0	1	1	2	1	4	0	1971.0	1	264	0	0	0	0	0	0	0	7	2008	11.355101379776661	987
431	4	1	2	0	0	0	4	0	17	1	2	0	0	1	0	8	8	2	0	3	5	5	1	1	4	6	6	3	0	3	2	4	3	0	3	3	3	3	4	3	0	0	0	432	50	60.0	5586	6	7	1920	1998	0.0	0	0	901	901	0	1198	0	0	1	0	4	1	7	0	0.0	0	0	0	98	0	0	0	0	0	9	2008	11.288531131754366	1198
432	4	1	2	3	3	0	4	0	2	2	2	4	5	1	0	6	6	1	1	3	0	5	1	1	4	2	5	2	2	3	4	4	8	4	3	3	3	3	5	3	0	3	3	433	160	24.0	1920	5	5	1971	1971	376.0	471	0	294	765	0	1365	1	0	1	1	2	1	6	0	1971.0	2	440	240	36	0	0	0	0	0	8	2007	11.715866308966918	1365
433	3	1	2	0	3	0	0	0	8	2	2	0	5	1	0	12	13	2	2	3	5	5	1	1	4	6	1	0	2	3	4	4	8	4	3	3	4	3	5	3	3	3	3	434	60	100.0	10839	6	5	1997	1998	0.0	0	0	926	926	0	1604	0	0	2	1	3	1	7	1	1997.0	2	470	0	36	0	0	0	0	0	7	2008	12.106252310247962	1604
434	4	1	2	3	3	0	4	0	10	2	2	3	6	1	0	5	5	2	1	0	0	5	1	1	4	6	6	3	2	3	4	4	8	4	3	4	4	3	4	3	0	0	0	435	180	21.0	1890	4	7	1972	1972	0.0	495	0	135	630	0	630	1	0	1	0	1	1	3	0	0.0	0	0	88	0	0	0	0	0	0	6	2008	11.302204433654575	630
435	3	1	2	1	3	0	1	0	5	4	2	0	5	1	0	12	13	2	2	0	2	0	1	1	4	6	1	1	2	3	4	4	5	4	4	3	4	3	5	4	3	3	3	436	60	43.0	10667	7	6	1996	1996	0.0	385	344	70	799	0	1661	1	0	2	1	3	1	6	1	1996.0	2	550	158	61	0	0	0	0	0	4	2009	12.26434155365415	1661
436	4	1	2	3	3	0	4	0	17	2	2	0	0	1	0	11	12	2	0	3	5	5	1	1	0	6	5	2	2	3	4	4	8	4	3	3	2	3	3	3	0	3	3	437	50	40.0	4400	6	8	1920	1950	0.0	0	0	648	648	0	1118	0	0	1	0	2	1	6	0	1990.0	2	440	0	0	0	0	0	0	0	10	2006	11.661345470088502	1118
437	4	1	2	3	3	0	4	0	3	2	2	0	1	1	0	13	14	2	2	3	5	5	1	1	4	6	5	2	2	3	4	4	8	4	4	3	3	3	4	3	0	3	3	438	45	50.0	6000	6	7	1926	2004	0.0	0	0	884	884	0	904	0	0	1	0	2	1	4	0	1926.0	1	180	0	0	105	0	0	0	0	1	2009	11.686878772093667	904
438	3	1	2	3	3	0	4	0	6	2	2	0	2	1	0	14	12	2	2	3	3	5	1	0	4	6	5	2	1	3	2	4	8	4	3	3	3	3	3	4	4	4	3	439	30	40.0	4280	5	6	1913	2002	0.0	365	0	75	440	0	694	0	0	1	0	2	1	4	1	1990.0	1	352	0	0	34	0	0	0	0	3	2007	11.411446296020374	694
439	3	1	0	3	3	0	0	0	7	2	2	0	0	1	0	13	14	2	0	2	5	5	1	1	4	6	5	2	2	3	0	2	4	4	3	3	3	2	4	4	0	3	3	440	50	67.0	12354	6	8	1920	2000	0.0	0	0	684	684	0	1196	0	0	1	0	3	1	7	0	2005.0	2	528	0	46	0	0	0	0	800	8	2009	11.608235644774552	1196
440	3	1	2	3	3	0	4	0	16	2	2	0	2	3	0	12	13	3	2	1	2	0	1	1	4	6	1	0	2	3	4	4	8	4	5	3	5	3	5	5	4	3	3	441	20	105.0	15431	10	5	2008	2008	200.0	1767	539	788	3094	0	2402	1	0	2	0	2	1	10	2	2008.0	3	672	0	72	0	0	170	0	0	4	2009	13.226723392728571	2402
441	3	1	2	3	3	0	4	0	7	2	2	2	2	1	0	12	13	1	1	3	0	5	1	0	1	6	6	3	2	3	4	4	8	4	3	3	3	3	3	2	0	0	0	442	90	92.0	12108	4	4	1955	1955	270.0	133	0	1307	1440	0	1440	0	0	2	0	4	2	8	0	0.0	0	0	0	0	0	0	0	0	0	9	2008	11.678439903447801	1440
442	4	1	2	3	3	0	4	0	3	2	2	0	0	1	0	8	8	2	2	3	5	5	1	1	4	6	5	2	1	3	4	4	8	4	3	3	3	3	3	3	4	3	3	443	50	52.0	6240	5	7	1930	1992	0.0	0	0	1078	1078	0	1573	0	0	2	0	3	1	8	1	1930.0	2	360	0	0	0	0	0	0	0	6	2008	12.000891794590137	1573
443	3	1	2	3	3	0	4	0	0	2	2	4	2	1	0	14	15	1	2	0	5	5	1	1	4	6	1	0	2	3	4	4	6	5	4	3	5	3	5	4	4	3	3	444	120	53.0	3922	7	5	2006	2007	72.0	0	0	1258	1258	0	1258	0	0	2	0	2	1	6	1	2007.0	3	648	144	16	0	0	0	0	0	6	2007	12.058152515453552	1258
444	3	1	2	3	3	0	4	0	5	2	2	0	5	1	0	12	13	2	2	3	2	5	1	1	4	6	1	2	2	3	4	4	8	4	4	4	4	3	5	4	3	3	3	445	60	70.0	8750	7	5	1994	1995	0.0	642	0	273	915	0	1908	1	0	2	1	4	1	8	1	1994.0	2	493	144	133	0	0	0	0	0	7	2008	12.254862809699606	1908
445	3	1	2	3	3	0	0	0	7	2	2	0	2	3	0	13	14	2	1	3	5	5	1	1	4	6	1	2	2	3	2	4	0	4	3	3	3	3	2	3	4	3	3	446	20	73.0	9855	6	5	1956	1956	0.0	0	0	1436	1436	0	1689	0	0	1	0	3	1	7	1	1956.0	2	480	0	0	0	0	0	0	0	11	2009	11.755871643580617	1689
446	3	1	2	0	3	0	0	0	12	3	2	0	2	1	0	3	10	2	1	3	0	4	1	1	4	4	1	0	2	3	4	4	8	4	4	3	3	3	5	4	4	3	3	447	20	137.0	16492	6	6	1966	2002	0.0	247	713	557	1517	0	1888	0	0	2	1	2	1	6	1	1966.0	2	578	0	0	0	0	0	0	0	6	2010	12.154779351142624	1888
447	3	1	2	0	3	0	0	0	8	2	2	0	5	1	0	12	13	2	2	3	5	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	4	4	3	3	3	448	60	0.0	11214	7	5	1998	1999	0.0	0	0	930	930	0	1886	0	0	2	1	4	1	10	1	1998.0	2	431	89	0	0	0	0	0	0	7	2006	12.205572520488492	1886
448	4	1	2	3	0	0	4	0	9	2	2	0	0	1	0	8	8	2	0	3	5	5	1	1	4	6	5	2	0	3	4	4	8	4	3	3	3	3	3	3	4	3	3	449	50	50.0	8600	6	6	1937	1950	0.0	0	0	780	780	0	1376	0	0	2	0	3	1	7	1	1937.0	1	198	0	0	0	0	0	0	0	6	2006	11.691071650353702	1376
449	4	1	2	3	3	0	4	0	17	2	2	0	0	1	0	8	8	2	1	3	0	5	1	1	4	6	5	2	2	3	4	4	8	4	3	4	3	3	5	3	0	3	3	450	50	50.0	6000	3	7	1948	2002	0.0	331	0	318	649	0	1183	0	0	1	1	2	1	6	0	1981.0	1	308	0	176	0	0	0	0	0	6	2007	11.695247021764184	1183
450	4	1	2	3	3	0	4	0	17	2	2	0	2	3	0	13	14	2	0	3	5	5	1	1	0	6	5	2	0	3	4	4	8	4	3	3	3	3	5	4	0	2	2	451	30	70.0	5684	6	8	1930	2005	0.0	0	0	813	813	0	813	0	0	1	0	2	1	5	0	1932.0	1	270	0	113	0	0	0	0	0	6	2006	11.608235644774552	813
451	3	1	2	0	2	0	4	1	4	2	2	0	2	1	6	9	10	2	1	1	0	5	1	1	4	6	1	2	2	3	4	4	8	4	3	3	4	3	3	4	3	3	3	452	20	62.0	70761	7	5	1975	1975	0.0	655	0	878	1533	0	1533	1	0	2	0	2	1	5	2	1975.0	2	576	200	54	0	0	0	0	0	12	2006	12.542544882151386	1533
452	3	1	2	0	3	0	0	0	23	2	2	0	5	3	0	12	13	1	2	3	0	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	5	3	5	3	0	3	3	453	60	0.0	9303	6	5	1996	1997	42.0	742	0	130	872	0	1756	1	0	2	1	3	1	7	0	1996.0	2	422	144	122	0	0	0	0	0	7	2007	12.225875272826354	1756
453	1	1	2	3	3	0	4	0	21	2	2	0	5	1	0	12	13	2	2	3	5	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	454	60	75.0	9000	8	5	2008	2008	0.0	0	0	768	768	0	1590	0	0	2	1	3	1	6	0	2008.0	2	676	0	30	0	0	0	0	0	6	2009	12.254862809699606	1590
454	3	1	2	3	3	0	4	0	11	2	2	2	2	1	0	9	10	2	1	3	0	5	1	1	4	6	5	2	2	3	4	4	8	3	3	3	3	3	3	3	0	3	3	455	90	63.0	9297	5	5	1976	1976	0.0	1606	0	122	1728	0	1728	2	0	2	0	4	2	8	0	1976.0	2	560	0	0	0	0	0	0	0	7	2006	12.144197241812087	1728
455	3	1	2	3	3	0	4	0	14	2	2	0	2	3	0	6	6	1	1	3	0	5	1	1	4	6	1	2	2	3	4	4	8	4	3	3	3	3	2	3	3	3	3	456	20	80.0	9600	7	6	1973	1973	320.0	916	0	326	1242	0	1242	0	0	1	1	3	1	6	1	1973.0	2	528	0	0	0	0	0	0	0	9	2007	12.075394321888057	1242
456	4	1	0	3	3	0	4	0	17	2	2	0	5	1	0	0	0	2	0	3	5	5	1	0	4	6	5	2	2	3	4	4	0	0	3	3	3	3	2	3	0	2	2	457	70	34.0	4571	5	5	1916	1950	0.0	0	0	624	624	0	1344	0	0	1	0	4	1	7	0	1916.0	3	513	0	0	96	0	0	0	0	5	2008	11.49272275765271	1344
457	3	1	2	0	2	0	1	1	4	2	2	0	2	0	4	9	10	2	1	1	1	5	1	1	4	2	1	0	2	3	4	4	8	4	3	3	4	3	5	4	4	3	3	458	20	0.0	53227	4	6	1954	1994	0.0	1116	0	248	1364	0	1663	1	0	1	0	2	1	6	2	1954.0	2	529	224	137	0	0	0	0	0	3	2008	12.4529327234617	1663
458	4	1	0	3	3	0	4	0	17	2	2	0	5	3	0	11	15	2	2	3	5	5	1	1	4	6	5	2	2	3	2	4	8	4	3	4	3	3	2	4	4	3	3	459	70	0.0	5100	8	7	1925	1996	0.0	0	0	588	588	0	1666	0	0	1	0	3	1	7	1	1925.0	1	228	192	63	0	0	0	0	0	6	2008	11.9891596439666	1666
459	3	1	2	0	0	0	0	0	3	2	2	0	0	1	0	8	8	0	1	3	3	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	3	3	3	4	3	3	3	460	50	0.0	7015	5	4	1950	1950	161.0	185	0	524	709	0	1203	1	0	1	0	3	1	5	1	1950.0	1	352	0	0	248	0	0	0	0	7	2009	11.608235644774552	1203
460	1	1	2	0	3	0	4	0	21	6	2	0	5	1	0	12	13	3	2	3	2	5	1	1	4	6	3	0	2	3	4	4	6	5	4	3	4	3	5	3	0	3	3	461	60	75.0	8004	8	5	2009	2009	110.0	544	0	288	832	0	1935	1	0	2	1	3	1	8	0	2009.0	2	552	0	150	0	0	0	0	0	12	2009	12.481561937216318	1935
461	3	1	2	3	3	0	4	0	18	1	2	0	5	1	0	13	14	2	2	3	0	1	1	1	4	6	5	1	2	3	2	4	8	4	4	4	4	4	5	4	0	3	3	462	70	60.0	7200	7	9	1936	2007	0.0	350	210	0	560	0	1135	1	0	1	0	3	1	6	0	1971.0	2	576	256	0	0	0	0	0	0	4	2009	11.951180395901384	1135
462	3	1	2	0	3	0	4	0	19	2	2	0	2	1	0	8	8	2	1	3	4	1	1	1	4	6	5	2	2	3	1	4	8	4	3	3	3	3	4	3	1	3	3	463	20	60.0	8281	5	5	1965	1965	0.0	553	311	0	864	0	864	0	0	1	0	3	1	5	1	1965.0	1	360	0	0	236	0	0	0	0	12	2009	11.041048081342682	864
463	3	1	2	0	1	0	4	1	6	2	2	0	5	3	0	11	12	2	1	3	3	5	1	1	0	6	5	2	2	3	4	4	8	4	3	3	3	3	2	3	4	3	3	464	70	74.0	11988	6	7	1934	1995	0.0	326	0	389	715	0	1660	0	0	1	1	3	1	6	1	1939.0	1	240	0	0	0	0	0	0	0	8	2008	12.147913731356642	1660
464	3	1	2	3	1	0	4	1	5	2	2	0	2	1	0	6	6	1	1	3	4	5	1	1	4	6	6	3	2	3	4	4	8	4	3	3	4	3	3	3	0	0	0	465	20	60.0	8430	5	5	1978	1978	136.0	616	0	424	1040	0	1040	0	0	2	0	3	1	5	0	0.0	0	0	0	0	0	0	0	0	0	8	2009	11.728036844587175	1040
465	4	1	2	3	3	0	4	0	0	2	2	4	2	3	0	12	13	1	2	3	5	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	5	4	3	3	3	466	120	0.0	3072	7	5	2004	2004	18.0	0	0	1375	1375	0	1414	0	0	2	0	2	1	6	1	2004.0	2	398	144	20	0	0	0	0	0	5	2006	12.093687514935382	1414
466	3	1	2	3	3	0	4	0	12	2	2	0	2	0	4	9	10	2	1	1	2	5	1	1	4	6	1	2	2	3	1	4	8	4	3	4	3	4	3	3	1	3	3	467	20	85.0	10628	7	5	1970	1970	0.0	778	0	499	1277	0	1277	1	0	1	0	2	1	5	1	1970.0	2	526	0	0	0	0	176	0	0	4	2007	12.025749091398891	1277
467	3	1	2	3	3	0	4	0	12	0	2	0	5	1	0	8	8	3	1	3	3	5	1	1	4	6	1	2	2	3	4	4	8	4	3	3	3	3	5	4	4	3	3	468	70	79.0	9480	5	7	1942	1995	224.0	386	0	342	728	0	1644	0	0	1	1	3	1	7	2	1942.0	1	312	168	0	0	0	0	0	0	6	2007	11.894780707439258	1644
468	3	1	2	0	3	0	4	0	16	2	2	0	2	1	0	12	13	3	2	3	5	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	4	3	3	469	20	98.0	11428	8	5	2006	2006	248.0	0	0	1626	1626	0	1634	0	0	2	0	3	1	7	1	2006.0	3	866	0	44	0	0	0	0	0	5	2007	12.429216196844383	1634
469	3	1	2	0	3	0	0	0	20	7	2	0	5	1	0	6	6	1	2	3	2	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	470	60	76.0	9291	6	5	1993	1993	120.0	426	0	406	832	0	1710	0	0	2	1	3	1	7	0	1993.0	2	506	144	70	0	0	0	0	0	6	2008	12.138863895836725	1710
470	3	1	2	0	3	0	0	0	22	2	2	4	2	1	0	6	6	2	2	0	2	1	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	3	4	0	3	3	471	120	0.0	6820	8	5	1985	1985	0.0	368	1120	0	1488	0	1502	1	0	1	1	1	1	4	0	1985.0	2	528	0	54	0	0	140	0	0	6	2010	12.26434155365415	1502
471	3	1	2	3	3	0	4	0	14	3	2	0	5	4	5	14	10	2	1	3	5	5	1	1	4	6	1	1	2	3	4	4	8	4	3	3	4	3	3	3	4	3	3	472	60	92.0	11952	7	6	1977	1977	0.0	0	0	808	808	0	1969	0	0	2	1	3	1	8	1	1977.0	2	534	0	0	0	0	276	0	0	11	2007	12.154779351142624	1969
472	4	1	2	3	3	0	4	0	7	2	2	4	7	1	0	12	13	1	2	1	2	5	1	1	4	6	2	1	2	3	4	4	8	4	3	3	4	3	5	3	0	3	3	473	180	35.0	3675	6	5	2005	2005	80.0	459	0	88	547	0	1072	1	0	1	0	2	1	5	0	2005.0	2	525	0	28	0	0	0	0	0	6	2008	11.904967552746252	1072
473	3	1	2	0	3	0	4	0	16	2	2	0	2	1	0	12	13	1	2	1	2	5	1	1	4	6	1	1	2	3	4	4	6	5	4	3	5	3	5	4	5	3	3	474	20	110.0	14977	8	5	2006	2007	304.0	1350	0	626	1976	0	1976	1	0	2	0	2	1	7	1	2006.0	3	908	250	63	0	0	0	0	0	7	2007	12.994530005894443	1976
474	3	1	2	3	3	0	4	0	22	2	2	4	2	1	0	5	5	2	2	0	2	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	5	0	3	3	475	120	41.0	5330	8	5	2000	2000	0.0	1196	0	298	1494	0	1652	1	0	2	0	2	1	6	0	2000.0	2	499	96	48	0	0	0	0	0	8	2007	12.43320821811392	1652
475	3	1	2	3	3	0	0	0	19	2	2	0	2	3	0	6	6	2	1	3	2	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	3	3	3	3	0	3	3	476	20	80.0	8480	5	6	1963	1963	0.0	630	0	340	970	0	970	1	0	1	0	2	1	5	0	1996.0	2	624	0	24	0	0	192	0	0	7	2007	11.794337924408413	970
476	3	1	2	3	3	0	4	1	5	2	2	0	2	1	0	12	13	1	2	1	2	5	1	1	4	6	1	0	2	3	4	4	8	4	3	3	4	3	5	4	3	3	3	477	20	75.0	13125	6	5	1997	1998	215.0	994	0	484	1478	0	1493	1	0	2	0	3	1	7	1	1997.0	2	508	140	39	0	0	0	0	0	4	2008	12.249610947544657	1493
477	3	1	2	3	3	0	4	0	16	2	2	0	5	3	0	12	13	1	2	0	5	5	1	1	4	6	3	0	2	3	4	4	8	4	5	3	4	3	5	5	4	3	3	478	60	105.0	13693	9	5	2006	2006	772.0	0	0	2153	2153	0	2643	0	0	2	1	3	1	9	1	2006.0	3	694	414	84	0	0	0	0	0	3	2007	12.84792653170257	2643
478	3	1	2	3	3	0	4	0	5	2	2	0	2	3	0	12	13	3	2	1	2	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	5	3	5	4	4	3	3	479	20	79.0	10637	8	5	2007	2008	336.0	1288	0	417	1705	0	1718	1	0	2	0	3	1	7	1	2007.0	3	826	208	44	0	0	0	0	0	9	2009	12.601487417784837	1718
479	4	1	2	3	0	0	4	0	17	2	2	0	2	3	0	11	12	0	0	3	4	5	1	1	4	6	5	2	2	3	2	4	8	2	3	3	2	3	3	3	0	3	3	480	30	50.0	5925	4	7	1937	2000	435.0	168	0	739	907	0	1131	0	0	1	0	2	1	7	0	1995.0	2	672	0	72	0	0	0	0	0	3	2007	11.401669829409995	1131
480	3	1	2	0	3	0	2	0	16	2	2	0	2	3	0	12	13	1	2	1	2	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	5	3	5	4	4	3	3	481	20	98.0	16033	9	5	2004	2005	378.0	1261	0	572	1833	0	1850	1	0	2	0	3	1	8	1	2004.0	3	772	519	112	0	0	0	0	0	3	2006	12.694652660348845	1850
481	3	1	2	0	1	0	4	0	16	2	2	0	2	3	0	12	13	1	2	1	2	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	5	3	5	5	4	3	3	482	20	72.0	11846	9	5	2003	2004	562.0	1567	0	225	1792	0	1792	1	0	2	0	2	1	6	1	2003.0	3	874	206	49	0	0	0	0	0	8	2006	12.832011076396668	1792
482	4	1	1	3	3	0	0	0	17	2	2	0	5	1	0	11	12	2	2	3	0	5	1	1	4	3	1	2	2	3	4	4	8	4	4	3	3	3	5	5	4	2	2	483	70	50.0	2500	7	8	1915	2005	0.0	299	0	611	910	0	1826	1	0	1	1	4	1	7	1	1915.0	1	164	0	0	0	0	0	0	0	6	2009	11.951180395901384	1826
